participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,课程标准,“课程”对这个词的语义贡献了多少？,4,“标准”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,岛国,”岛”对这个词的语义贡献了多少？,4,“国”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,中心主义,“中心”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,墓地,“墓”对这个词的语义贡献了多少？,4,“地”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,沟渠,“沟”对这个词的语义贡献了多少？,4,“渠”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,血泪,“血”对这个词的语义贡献了多少？,4,“泪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,物质基础,“物质”对这个词的语义贡献了多少？,4,“基础”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,酒家,“酒”对这个词的语义贡献了多少？,4,“家”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,烟头,“ 烟”对这个词的语义贡献了多少？,4,“ 头”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,宗教事务,“宗教”对这个词的语义贡献了多少？,4,“事务”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,词牌,“词”对这个词的语义贡献了多少？,4,“牌”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,人民代表,“人民”对这个词的语义贡献了多少？,4,“代表”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,经济社会,“经济”对这个词的语义贡献了多少？,4,“社会”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,人民警察,“人民”对这个词的语义贡献了多少？,3,“警察”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,诗词,“诗”对这个词的语义贡献了多少？,4,“词”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,石油市场,“石油”对这个词的语义贡献了多少？,4,“市场”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,泪水,“ 泪”对这个词的语义贡献了多少？,4,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,工艺技术,“工艺”对这个词的语义贡献了多少？,4,“技术”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,化肥厂,“化肥”对这个词的语义贡献了多少？,4,“厂”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,本地人,“本地”对这个词的语义贡献了多少？,4,“人”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,船桨,“船”对这个词的语义贡献了多少？,4,“桨”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,氧气,“氧”对这个词的语义贡献了多少？,4,“气”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,尿酸,“尿”对这个词的语义贡献了多少？,2,“酸”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,1
anonymized_1520,2024-09-15 09:10:07,2024-09-15 09:20:36,琴声,“琴”对这个词的语义贡献了多少？,4,“声”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,公路网,“公路”对这个词的语义贡献了多少？,5,“网”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,课程标准,“课程”对这个词的语义贡献了多少？,5,“标准”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,岛国,”岛”对这个词的语义贡献了多少？,5,“国”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,中心主义,“中心”对这个词的语义贡献了多少？,3,“主义”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,墓地,“墓”对这个词的语义贡献了多少？,5,“地”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,沟渠,“沟”对这个词的语义贡献了多少？,5,“渠”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,血泪,“血”对这个词的语义贡献了多少？,5,“泪”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,物质基础,“物质”对这个词的语义贡献了多少？,2,“基础”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,酒家,“酒”对这个词的语义贡献了多少？,5,“家”对这个词的整体语义贡献了多少？,1,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,烟头,“ 烟”对这个词的语义贡献了多少？,5,“ 头”对这个词的整体语义贡献了多少？,1,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,宗教事务,“宗教”对这个词的语义贡献了多少？,5,“事务”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,词牌,“词”对这个词的语义贡献了多少？,2,“牌”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,人民代表,“人民”对这个词的语义贡献了多少？,5,“代表”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,经济社会,“经济”对这个词的语义贡献了多少？,5,“社会”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,人民警察,“人民”对这个词的语义贡献了多少？,5,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,诗词,“诗”对这个词的语义贡献了多少？,5,“词”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,石油市场,“石油”对这个词的语义贡献了多少？,5,“市场”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,工艺技术,“工艺”对这个词的语义贡献了多少？,5,“技术”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,化肥厂,“化肥”对这个词的语义贡献了多少？,5,“厂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,本地人,“本地”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,船桨,“船”对这个词的语义贡献了多少？,5,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,尿酸,“尿”对这个词的语义贡献了多少？,1,“酸”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_9928,2024-09-15 08:55:05,2024-09-15 10:30:36,琴声,“琴”对这个词的语义贡献了多少？,5,“声”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,公路网,“公路”对这个词的语义贡献了多少？,4,“网”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,课程标准,“课程”对这个词的语义贡献了多少？,4,“标准”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,岛国,”岛”对这个词的语义贡献了多少？,4,“国”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,中心主义,“中心”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,墓地,“墓”对这个词的语义贡献了多少？,4,“地”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,沟渠,“沟”对这个词的语义贡献了多少？,4,“渠”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,血泪,“血”对这个词的语义贡献了多少？,3,“泪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,物质基础,“物质”对这个词的语义贡献了多少？,4,“基础”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,酒家,“酒”对这个词的语义贡献了多少？,3,“家”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,烟头,“ 烟”对这个词的语义贡献了多少？,3,“ 头”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,宗教事务,“宗教”对这个词的语义贡献了多少？,4,“事务”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,词牌,“词”对这个词的语义贡献了多少？,3,“牌”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,人民代表,“人民”对这个词的语义贡献了多少？,4,“代表”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,经济社会,“经济”对这个词的语义贡献了多少？,4,“社会”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,人民警察,“人民”对这个词的语义贡献了多少？,4,“警察”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,诗词,“诗”对这个词的语义贡献了多少？,3,“词”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,石油市场,“石油”对这个词的语义贡献了多少？,4,“市场”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,工艺技术,“工艺”对这个词的语义贡献了多少？,4,“技术”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,化肥厂,“化肥”对这个词的语义贡献了多少？,4,“厂”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,本地人,“本地”对这个词的语义贡献了多少？,4,“人”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,船桨,“船”对这个词的语义贡献了多少？,3,“桨”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,尿酸,“尿”对这个词的语义贡献了多少？,2,“酸”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,0
anonymized_7873,2024-09-15 11:50:23,2024-09-15 12:03:56,琴声,“琴”对这个词的语义贡献了多少？,3,“声”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,公路网,“公路”对这个词的语义贡献了多少？,5,“网”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,课程标准,“课程”对这个词的语义贡献了多少？,5,“标准”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,岛国,”岛”对这个词的语义贡献了多少？,5,“国”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,中心主义,“中心”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,墓地,“墓”对这个词的语义贡献了多少？,5,“地”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,沟渠,“沟”对这个词的语义贡献了多少？,5,“渠”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,血泪,“血”对这个词的语义贡献了多少？,4,“泪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,物质基础,“物质”对这个词的语义贡献了多少？,4,“基础”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,酒家,“酒”对这个词的语义贡献了多少？,4,“家”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,烟头,“ 烟”对这个词的语义贡献了多少？,5,“ 头”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,宗教事务,“宗教”对这个词的语义贡献了多少？,5,“事务”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,词牌,“词”对这个词的语义贡献了多少？,5,“牌”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,人民代表,“人民”对这个词的语义贡献了多少？,5,“代表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,经济社会,“经济”对这个词的语义贡献了多少？,5,“社会”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,人民警察,“人民”对这个词的语义贡献了多少？,5,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,诗词,“诗”对这个词的语义贡献了多少？,5,“词”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,石油市场,“石油”对这个词的语义贡献了多少？,5,“市场”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,泪水,“ 泪”对这个词的语义贡献了多少？,4,“水”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,工艺技术,“工艺”对这个词的语义贡献了多少？,5,“技术”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,化肥厂,“化肥”对这个词的语义贡献了多少？,5,“厂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,本地人,“本地”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,船桨,“船”对这个词的语义贡献了多少？,5,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,尿酸,“尿”对这个词的语义贡献了多少？,4,“酸”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4657,2024-09-15 15:14:52,2024-09-15 15:19:40,琴声,“琴”对这个词的语义贡献了多少？,5,“声”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,公路网,“公路”对这个词的语义贡献了多少？,3,“网”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,课程标准,“课程”对这个词的语义贡献了多少？,3,“标准”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,岛国,”岛”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,中心主义,“中心”对这个词的语义贡献了多少？,3,“主义”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,墓地,“墓”对这个词的语义贡献了多少？,4,“地”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,沟渠,“沟”对这个词的语义贡献了多少？,4,“渠”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,血泪,“血”对这个词的语义贡献了多少？,3,“泪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,物质基础,“物质”对这个词的语义贡献了多少？,3,“基础”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,酒家,“酒”对这个词的语义贡献了多少？,3,“家”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,烟头,“ 烟”对这个词的语义贡献了多少？,4,“ 头”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,宗教事务,“宗教”对这个词的语义贡献了多少？,4,“事务”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,词牌,“词”对这个词的语义贡献了多少？,3,“牌”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,人民代表,“人民”对这个词的语义贡献了多少？,3,“代表”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,经济社会,“经济”对这个词的语义贡献了多少？,3,“社会”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,人民警察,“人民”对这个词的语义贡献了多少？,3,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,诗词,“诗”对这个词的语义贡献了多少？,3,“词”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,石油市场,“石油”对这个词的语义贡献了多少？,3,“市场”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,工艺技术,“工艺”对这个词的语义贡献了多少？,3,“技术”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,化肥厂,“化肥”对这个词的语义贡献了多少？,3,“厂”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,本地人,“本地”对这个词的语义贡献了多少？,4,“人”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,船桨,“船”对这个词的语义贡献了多少？,3,“桨”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,尿酸,“尿”对这个词的语义贡献了多少？,3,“酸”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-15 16:18:58,2024-09-15 16:23:00,琴声,“琴”对这个词的语义贡献了多少？,4,“声”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,公路网,“公路”对这个词的语义贡献了多少？,5,“网”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,课程标准,“课程”对这个词的语义贡献了多少？,5,“标准”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
