"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P6",28,"Male",1581,80,"Jessie had the BRILLIANT IDEA to try sledding down the mountain in summer.","brilliant_idea",-3
"P6",28,"Male",1582,81,"Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.","rare_bird",0
"P6",28,"Male",1583,82,"The SHARK LAWYER will always defends her actions as an overzealous advocate.","shark_lawyer",-3
"P6",28,"Male",1584,83,"He was considered a sharp shooter in the army, but his EAGLE EYES have weakened with time.","eagle_eyes",-3
"P6",28,"Male",1585,84,"He used CROOKED MATH to became a billionaire.","crooked_math",-3
"P6",28,"Male",1586,85,"Raphael was a LATE BLOOMER when he finally arrived at the department.","late_bloomer",2
"P6",28,"Male",1587,86,"He had a DEAD FACE look after being asked the same question for the 5th time.","dead_face",-2
"P6",28,"Male",1588,87,"Karen only drinks every BLUE MOON, so this must be a special occasion.","blue_moon",0
"P6",28,"Male",1589,88,"Steve is constantly dropping things because of his BUTTER FINGERS.","butter_fingers",-3
"P6",28,"Male",1590,89,"The only thing administrators give is LIP SERVICE to their employees.","lip_service",-1
"P6",28,"Male",1591,90,"A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.","tent_dress",0
"P6",28,"Male",1592,91,"She soon became the BLACK SHEEP of the family.","black_sheep",0
"P6",28,"Male",1593,92,"What draws the reader to the novel is the hope of warming his SHIVERING LIFE.","shivering_life",0
"P6",28,"Male",1594,93,"Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.","baby_shower",2
"P6",28,"Male",1595,94,"Everyone is careful in the office because BIG BROTHER is always watching.","big_brother",0
"P6",28,"Male",1596,95,"People describe him as having a DARK PERSONALITY.","dark_personality",-3
"P6",28,"Male",1597,96,"Mark introduced his TROPHY WIFE to the members as his guest.","trophy_wife",-3
"P6",28,"Male",1598,97,"A STAR JUMP can be substituted by a squat and a side leg rise.","star_jump",0
"P6",28,"Male",1599,98,"Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.","raging_bull",2
"P6",28,"Male",1600,99,"It was the only good moment in his otherwise DARK LIFE.","dark_life",-2
"P6",28,"Male",1601,100,"After drinking too much, the boy passed into a BLANK SLEEP.","blank_sleep",-3
"P6",28,"Male",1602,101,"Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.","social_bubble",2
"P6",28,"Male",1603,102,"Mary was a FORBIDDEN FRUIT for John because she was married.","forbidden_fruit",0
"P6",28,"Male",1604,103,"He landed himself in HOT WATER after his mom realized he lied to her.","hot_water",0
"P6",28,"Male",1605,104,"The previous negotiations did not work, so they will start with a CLEAN SLATE.","clean_slate",-2
"P6",28,"Male",1606,105,"They can point out the other team's flaws but have a BLIND EYE to their own.","blind_eye",-1
"P6",28,"Male",1607,106,"Putting those two together to work on that case was a DEAD MATCH.","dead_match",-2
"P6",28,"Male",1608,107,"The couple had a ROCKY END to their relationship.","rocky_end",-1
"P6",28,"Male",1609,108,"Everyone is doing the MONKEY DANCE at night clubs these days.","monkey_dance",-2
"P6",28,"Male",1610,109,"The American taxpayer has become a reliable GOLDEN EGG for greedy politicians.","golden_egg",0
"P6",28,"Male",1611,110,"Amanda's SUNNY DISPOSITION was appreciated by everyone.","sunny_disposition",-3
"P6",28,"Male",1612,111,"The company went from a SKELETON CREW of 25 employees to 150.","skeleton_crew",-2
"P6",28,"Male",1613,112,"The IMPATIENT MACHINERY kept on running.","impatient_machinery",-3
"P6",28,"Male",1614,113,"People believe that the adaptive textbook is the MAGIC BULLET of educational technology.","magic_bullet",0
"P6",28,"Male",1615,114,"Although he was guaranteed a promotion, Paul kept it LOW KEY.","low_key",0
"P6",28,"Male",1616,115,"The resignation of the duke and duchess caused a MEDIA STORM.","media_storm",2
"P6",28,"Male",1617,116,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",0
"P6",28,"Male",1618,117,"Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.","bright_side",0
"P6",28,"Male",1619,118,"Family restaurants are always noisy because RUG RATS are constantly running around.","rug_rats",0
"P6",28,"Male",1620,119,"Abortion is a political HOT POTATO.","hot_potato",0
"P6",28,"Male",1621,120,"The word ""pedigree"" is a DEAD METAPHOR that no one remembers.","dead_metaphor",-3
"P6",28,"Male",1622,121,"A few people saw Paul struggling with DARK THOUGHTS.","dark_thoughts",-3
"P6",28,"Male",1623,122,"He was a BOTTOMLESS PIT of ideas which made him a great writer.","bottomless_pit",0
"P6",28,"Male",1624,123,"He sometimes eats a SPRING ROLL at the Chinese takeaway.","spring_roll",-2
"P6",28,"Male",1625,124,"Most people did not understand her work as a SUGAR BABY.","sugar_baby",0
"P6",28,"Male",1626,125,"The girl next door is a TOUGH COOKIE.","tough_cookie",0
"P6",28,"Male",1627,126,"The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.","flash_sale",-3
"P6",28,"Male",1628,127,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",2
"P6",28,"Male",1629,128,"Jennifer, the WALKING ENCYCLOPEDIA of the group, is always contributing to the conversation.","walking_encyclopedia",0
"P6",28,"Male",1630,129,"Finding an HIV vaccine is the HOLY GRAIL of medical research.","holy_grail",0
"P6",28,"Male",1631,130,"He has a SHORT FUSE and when pushed, may become violent.","short_fuse",0
"P6",28,"Male",1632,131,"The students are doing a PENGUIN HUDDLE to stay warm.","penguin_huddle",-2
"P6",28,"Male",1633,132,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",-2
"P6",28,"Male",1634,133,"The couple bought a DEATH BURGER from their usual takeaway place.","death_burger",-1
"P6",28,"Male",1635,134,"The cast on his broken leg was a PLASTER SHACKLE.","plaster_shackle",-2
"P6",28,"Male",1636,135,"People are never ready to hear the UGLY TRUTH about themselves.","ugly_truth",-3
"P6",28,"Male",1637,136,"She had a SHARP MIND and was knowledgeable on a broad range of topics.","sharp_mind",-3
"P6",28,"Male",1638,137,"It is important to see the SILVER LINING in every tragedy.","silver_lining",0
"P6",28,"Male",1639,138,"She is dating a DELICATE FLOWER who likes to talk about his feelings.","delicate_flower",2
"P6",28,"Male",1640,139,"Programmers are the FOOT SOLDIERS of the computer revolution.","foot_soldiers",0
"P6",28,"Male",1641,140,"John is treading on THIN ICE after all the money he borrowed.","thin_ice",0
"P6",28,"Male",1642,141,"Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.","office_monkey",1
"P6",28,"Male",1643,142,"That was quite a DIRTY DANCE at the night club.","dirty_dance",0
"P6",28,"Male",1644,143,"Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.","sweet_pea",0
"P6",28,"Male",1645,144,"Meryl Streep is without a doubt a MOVIE STAR.","movie_star",3
"P6",28,"Male",1646,145,"If it were not for that ROAD HOG, he would have gotten to work on time.","road_hog",2
"P6",28,"Male",1647,146,"Research reports normally require a RUNNING HEAD.","running_head",3
"P6",28,"Male",1648,147,"A lack of innovation is a STUMBLING BLOCK for small organizations.","stumbling_block",2
"P6",28,"Male",1649,148,"Most of the audience left halfway through the movie because it was such a DEAD ACT.","dead_act",-2
"P6",28,"Male",1650,149,"There was DEAD SILENCE in the waiting room.","dead_silence",-3
"P6",28,"Male",1651,150,"The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.","hot_head",0
"P6",28,"Male",1652,151,"They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.","social_ladder",3
"P6",28,"Male",1653,152,"Everyone in the room wondered who invited the PARTY POOPER.","party_pooper",3
"P6",28,"Male",1654,153,"He had some WIGGLE ROOM in his schedule.","wiggle_room",0
"P6",28,"Male",1655,154,"Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.","magnetic_attraction",-3
"P6",28,"Male",1656,155,"Taking a trip down MEMORY LANE helps when you're having a bad day.","memory_lane",2
"P6",28,"Male",1657,156,"When someone votes as a SOCK PUPPET, we never learn their true identity.","sock_puppet",0
"P6",28,"Male",1658,157,"Greensations makes a variety of anti-aging products that target EYE BAGS and dark circles.","eye_bags",2
"P6",28,"Male",1659,158,"Charles reconnected with an OLD FLAME named Camilla.","old_flame",1
"P6",28,"Male",1660,159,"She was a BRIGHT STUDENT who learned quickly.","bright_student",-3
"P6",28,"Male",1661,160,"Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.","green_light",0
"P6",28,"Male",1662,161,"That interview was a BURNING MOMENT in his life.","burning_moment",-2
"P6",28,"Male",1663,162,"The new member of parliament is a RISING STAR in politics.","rising_star",0
"P6",28,"Male",1664,163,"The runway model is so skinny that she has CHICKEN LEGS.","chicken_legs",-3
"P6",28,"Male",1665,164,"As a HOME BIRD, Paul simply does not leave his house.","home_bird",2
"P6",28,"Male",1666,165,"McDonald's is the most famous RESTAURANT CHAIN in the world.","restaurant_chain",3
"P6",28,"Male",1667,166,"Their guitar player is one COOL CAT.","cool_cat",2
"P6",28,"Male",1668,167,"Watkins' patients were put to the ACID TEST.","acid_test",0
"P6",28,"Male",1669,168,"A MERMAID DRESS is the best option for those who want to show off their curves.","mermaid_dress",2
"P6",28,"Male",1670,169,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P6",28,"Male",1671,170,"Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.","strawberry_legs",-3
"P6",28,"Male",1672,171,"That kid never deals with his problems because he has LAWNMOWER PARENTS.","lawnmower_parents",-3
"P6",28,"Male",1673,172,"Now a WILD WEST, the class had no teacher and could do whatever they wanted.","wild_west",2
"P6",28,"Male",1674,173,"A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.","hair_donut",3
"P6",28,"Male",1675,174,"The mother had a SILENT WOUND because of her son's death.","silent_wound",-1
"P6",28,"Male",1676,175,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",-3
"P6",28,"Male",1677,176,"Ryan has a SWEET TOOTH and keeps a stash of candy in his top drawer.","sweet_tooth",0
"P6",28,"Male",1678,177,"I've got a LONG FUSE, but after weeks of tolerating issues, I get annoyed very quickly.","long_fuse",0
"P6",28,"Male",1679,178,"The mayor's ideas caused a CHAIN REACTION with grave political consequences.","chain_reaction",-1
"P6",28,"Male",1680,179,"Scott Berg knew that Wilson was no COLD FISH.","cold_fish",0
"P6",28,"Male",1681,180,"Children love to eat FISH FINGERS for lunch.","fish_fingers",-3
"P6",28,"Male",1682,181,"The travel blogger needed to find a new HIDDEN GEM to write about.","hidden_gem",2
"P6",28,"Male",1683,182,"As a child, her doctors told her she had a LAZY EYE.","lazy_eye",-3
"P6",28,"Male",1684,183,"Whenever her husband was frustrated, Jane became his PUNCHING BALL.","punching_ball",0
"P6",28,"Male",1685,184,"He believes he has hit the MOTHER LODE.","mother_lode",0
"P6",28,"Male",1686,185,"HELICOPTER PARENTS never stop obsessing over their kids.","helicopter_parent",-3
"P6",28,"Male",1687,186,"He's a bit of a handful, a real BAD EGG.","bad_egg",3
"P6",28,"Male",1688,187,"She later landed a PLUM JOB at the prestigious Library of Congress.","plum_job",0
"P6",28,"Male",1689,188,"The woman had a BURNING QUESTION she couldn't wait to ask.","burning_question",-3
"P6",28,"Male",1690,189,"Anna had overcome many difficulties in her BUMPY LIFE.","bumpy_life",-3
"P6",28,"Male",1691,190,"Allegra was wearing a TUBE TOP with sequins to the club.","tube_top",-3
"P6",28,"Male",1692,191,"A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.","kitten_heel",-3
"P6",28,"Male",1693,192,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",0
"P6",28,"Male",1694,193,"That politician is a LAME DUCK but he's still so powerful.","lame_duck",2
"P6",28,"Male",1695,194,"The wife believed his husband was giving her DIRTY MONEY for her to hide it.","dirty_money",-3
"P6",28,"Male",1696,195,"Those stolen items are easy to sell on the BLACK MARKET.","black_market",-3
"P6",28,"Male",1697,196,"She was a simple woman caught in the CROSS FIRE of other people's drama.","cross_fire",-1
"P6",28,"Male",1698,197,"He transmitted FRESH COURAGE and hope to the oppressed.","fresh_courage",-3
"P6",28,"Male",1699,198,"She couldn't get a date because she was a BROKEN FACE.","broken_face",-3
"P6",28,"Male",1700,199,"That guy is a BAD SEED because he makes life very difficult for all of us.","bad_seed",3
"P6",28,"Male",1701,200,"It's a DIRTY JOB, but somebody has to do it.","dirty_job",-3
"P6",28,"Male",1702,201,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P6",28,"Male",1703,202,"The client was used as a STALKING HORSE to get an even bigger client.","stalking_horse",-2
"P6",28,"Male",1704,203,"She wasn't hired at the museum because of her FLAT ART.","flat_art",-1
"P6",28,"Male",1705,204,"Researchers found that steady PINK NOISE increases stable sleep.","pink_noise",-2
"P6",28,"Male",1706,205,"He quit smoking COLD TURKEY after his doctor told him to.","cold_turkey",0
"P6",28,"Male",1707,206,"Martin was on CLOUD NINE after hearing the news.","cloud_nine",0
"P6",28,"Male",1708,207,"She is one SMART COOKIE and a great role model for the rest of us.","smart_cookie",3
"P6",28,"Male",1709,208,"Future club members don't need to have BLUE BLOOD to be accepted.","blue_blood",0
"P6",28,"Male",1710,209,"He disliked the SHARP SCENT of cleaner on her clothes.","sharp_scent",-3
"P6",28,"Male",1711,210,"Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.","ugly_duckling",3
"P6",28,"Male",1712,211,"After her terrible dismissal, Alexa had a SOFT LANDING at her new job.","soft_landing",-3
"P6",28,"Male",1713,212,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",0
"P6",28,"Male",1714,213,"New York's elite have been running a decades-long PYRAMID SCHEME.","pyramid_scheme",-3
"P6",28,"Male",1715,214,"Monday is always a ROUGH DAY at school.","rough_day",-3
"P6",28,"Male",1716,215,"The orphan was tracing her FAMILY TREE to see where she came from.","family_tree",3
"P6",28,"Male",1717,216,"The new year sees a HAPPY DAWN and a fresh start.","happy_dawn",0
"P6",28,"Male",1718,217,"In the school, children receive three SQUARE MEALS a day.","square_meal",-1
"P6",28,"Male",1719,218,"They suggest Andrea might be a BLACK WIDOW, not a grieving one.","black_widow",1
"P6",28,"Male",1720,219,"The boy has a GOLDEN HEART, he's always helping his family.","golden_heart",-3
"P6",28,"Male",1721,220,"Ms. Allens used a BULLETPROOF ARGUMENT to make her case.","bulletproof_argument",-3
"P6",28,"Male",1722,221,"The toddler with the MILK MOUSTACHE was eating by himself.","milk_moustache",0
"P6",28,"Male",1723,222,"This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.","gold_standard",-3
"P6",28,"Male",1724,223,"Last night, Jasmine tried to convince the jury with CROCODILE TEARS.","crocodile_tears",-3
"P6",28,"Male",1725,224,"Emily later realized it was the BEER GOGGLES that made the man seem attractive at the bar.","beer_goggles",2
"P6",28,"Male",1726,225,"She was his ARM CANDY at so many cocktail parties.","arm_candy",2
"P6",28,"Male",1727,226,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",-1
"P6",28,"Male",1728,227,"The departure of Amy and Jack was the LAST STRAW for Millie.","last_straw",0
"P6",28,"Male",1729,228,"Undergraduates with a HUNGRY MIND make better graduate students.","hungry_mind",-3
"P6",28,"Male",1730,229,"The artists used the fourth-floor space as a photography TEST BED.","test_bed",0
"P6",28,"Male",1731,230,"Most candidates have a CLEAR INTENTION of what they want to accomplish.","clear_intention",-3
"P6",28,"Male",1732,231,"He was surrounded by the FRAGRANT SHADOW of the church and felt at peace.","fragrant_shadow",0
"P6",28,"Male",1733,232,"A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.","panda_eye",0
"P6",28,"Male",1734,233,"There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.","sweet_spot",-1
"P6",28,"Male",1735,234,"Joseph is such a WET BLANKET who takes the fun out of every party.","wet_blanket",0
"P6",28,"Male",1736,235,"I found myself embarrassed when I hit a DEAD END in my life.","dead_end",0
"P6",28,"Male",1737,236,"Everyone was looking at the SPORTS CLOWN who was wearing his Chargers jersey at church.","sports_clown",1
"P6",28,"Male",1738,237,"The newcomer thanked everyone for the WARM WELCOME during her visit.","warm_welcome",-2
"P6",28,"Male",1739,238,"He had a BURNING AMBITION to climb to the upper reaches of management.","burning_ambition",-2
"P6",28,"Male",1740,239,"I lack the GREEN THUMB required to nurture a garden.","green_thumb",0
"P6",28,"Male",1741,240,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-1
"P6",28,"Male",1742,241,"Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.","black_swan",0
"P6",28,"Male",1743,242,"Derek married the last EYE CANDY in town and took her off the market.","eye_candy",1
"P6",28,"Male",1744,243,"They screamed as if tossed by an ANGRY SEA.","angry_sea",-2
"P6",28,"Male",1745,244,"He bought a bankrupt shop and turned it into a CASH COW.","cash_cow",2
"P6",28,"Male",1746,245,"Her bridesmaids had already thrown her a HEN PARTY.","hen_party",-2
"P6",28,"Male",1747,246,"That band has such a MOLTEN SOUND.","molten_sound",-3
"P6",28,"Male",1748,247,"She was left with a BROKEN HEART after the split with her partner.","broken_heart",1
"P6",28,"Male",1749,248,"ELEPHANT EARS are a great choice to make any garden look like a tropical forest.","elephant_ears",-3
"P6",28,"Male",1750,249,"SOCIAL BUTTERFLIES always make the most friends at parties.","social_butterfly",3
"P6",28,"Male",1751,250,"I thought she was a GOLD DIGGER and had other motives to marry him.","gold_digger",0
"P6",28,"Male",1752,251,"My supervisor is going to be a BUSY BEE for a couple of months.","busy_bee",2
"P6",28,"Male",1753,252,"The BLACK HUMOUR wore out the audiences over time.","black_humour",-3
"P6",28,"Male",1754,253,"Bill was visiting all the good places with his ROAD DOG.","road_dog",1
"P6",28,"Male",1755,254,"I bet Paula and Frank are up to some MONKEY BUSINESS upstairs.","monkey_business",-2
"P6",28,"Male",1756,255,"The website shows you what your budget looks like in a PIE CHART divided into the various expense categories.","pie_chart",-3
"P6",28,"Male",1757,256,"To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.","cake_face",-3
"P6",28,"Male",1758,257,"Once the kids moved out, John was enjoying the EMPTY NEST with his wife","empty_nest",3
"P6",28,"Male",1759,258,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P6",28,"Male",1760,259,"After being involved in the settlement talks, he was in the HOT SEAT with management.","hot_seat",-2
"P6",28,"Male",1761,260,"Her life turned into a HOT MESS after the child's birth.","hot_mess",-3
"P6",28,"Male",1762,261,"It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.","cool_head",2
"P6",28,"Male",1763,262,"Supervisors need to have a FIRM HAND with their volunteers.","firm_hand",-1
"P6",28,"Male",1764,263,"They stayed there and fought until the BITTER END.","bitter_end",-2
"P6",28,"Male",1765,264,"Loss of appetite is a RED FLAG for malnutrition.","red_flag",0
"P6",28,"Male",1766,265,"My favorite joke might be a bit of an OLD HAT by now.","old_hat",0
"P6",28,"Male",1767,266,"The UNKEMPT AFTERNOON resulted in a horrible evening.","unkempt_afternoon",1
"P6",28,"Male",1768,267,"Increasing traffic in the area has made travel difficult during PEAK HOURS.","peak_hours",-1
"P6",28,"Male",1769,268,"Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.","foggy_memory",-3
"P6",28,"Male",1770,269,"The prosecutor made a deal with the lawyer to catch the BIG FISH.","big_fish",0
"P6",28,"Male",1771,270,"A SALTY DOG knows everything about the seas.","salty_dog",0
"P6",28,"Male",1772,271,"The disappointment had been a BITTER PILL for her parents.","bitter_pill",1
"P6",28,"Male",1773,272,"The poor performance of one BAD APPLE can have serious consequences.","bad_apple",1
"P6",28,"Male",1774,273,"CURTAIN BANGS used to be a super-popular '70s hairstyle.","curtain_bangs",-2
"P6",28,"Male",1775,274,"All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.","sugar_daddy",-1
"P6",28,"Male",1776,275,"George is Pat's MEAT PUPPET, he does whatever she says.","meat_puppet",0
"P6",28,"Male",1777,276,"The researchers agreed that a CEILING EFFECT was the best explanation available.","ceiling_effect",-2
"P6",28,"Male",1778,277,"The patient experienced a REBOUND EFFECT after having liposuction done.","rebound_effect",-1
"P6",28,"Male",1779,278,"The students are scared of their DRAGON TEACHER.","dragon_teacher",-2
"P6",28,"Male",1780,279,"A KILLER PRESENTATION always captures people's attention.","killer_presentation",-3
"P6",28,"Male",1781,280,"Diana was wearing her SMART PANTS today, nit-picking what everyone else is saying.","smart_pants",2
"P6",28,"Male",1782,281,"He brought home the JUICY GOSSIP about Drucilla Hawkins.","juicy_gossip",-3
"P6",28,"Male",1783,282,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-3
"P6",28,"Male",1784,283,"The managing partner becomes a WILD DOG when it comes to his firm.","wild_dog",0
"P6",28,"Male",1785,284,"Her long hair was a flowing GOLDEN RIVER.","golden_river",-3
"P6",28,"Male",1786,285,"Everyone thinks that she has a THIRD EYE for anticipating drama.","third_eye",0
"P6",28,"Male",1787,286,"Learning a new language requires BABY STEPS at first.","baby_steps",-1
"P6",28,"Male",1788,287,"He has always been such a STRAIGHT ARROW in his career.","straight_arrow",0
"P6",28,"Male",1789,288,"Most villains lack a MORAL COMPASS.","moral_compass",2
"P6",28,"Male",1790,289,"He has an OPEN MIND about what people have to say.","open_mind",-3
"P6",28,"Male",1791,290,"WINE LEGS indicate either high alcohol content and/or high sugar content in wine.","wine_legs",-3
"P6",28,"Male",1792,291,"Chris considers himself a LONE WOLF because he is very independent.","lone_wolf",1
"P6",28,"Male",1793,292,"Bonnie gets COLD FEET when contemplating her future with Adam.","cold_feet",0
"P6",28,"Male",1794,293,"A FAN BRUSH is ideal to apply powder products in small regions of the face.","fan_brush",0
"P6",28,"Male",1795,294,"The lawyer was told to stop fighting for SMALL POTATOES.","small_potatoes",0
"P6",28,"Male",1796,295,"After she applied the foundation she was left with VELVET SKIN.","velvet_skin",-3
"P6",28,"Male",1797,296,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",3
"P6",28,"Male",1798,297,"When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.","baby_fever",3
"P6",28,"Male",1799,298,"Big law firms are managed with an IRON FIST.","iron_fist",0
"P6",28,"Male",1800,299,"Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.","brain_fog",2
"P7",41,"Female",1801,0,"She was a simple woman caught in the CROSS FIRE of other people's drama.","cross_fire",0
"P7",41,"Female",1802,1,"He was a BIG CHEESE in the business world.","big_cheese",3
"P7",41,"Female",1803,2,"A KILLER PRESENTATION always captures people's attention.","killer_presentation",-3
"P7",41,"Female",1804,3,"Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.","raging_bull",3
"P7",41,"Female",1805,4,"Although not visible to the NAKED EYE, the professionals understood what makes a successful image composition.","naked_eye",0
"P7",41,"Female",1806,5,"The kids will develop CABIN FEVER after too many days in isolation.","cabin_fever",0
"P7",41,"Female",1807,6,"Big law firms are managed with an IRON FIST.","iron_fist",0
"P7",41,"Female",1808,7,"A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.","kitten_heel",-3
"P7",41,"Female",1809,8,"The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.","gold_nugget",0
"P7",41,"Female",1810,9,"The family saw the beautiful GLASS RIVER on their road trip.","glass_river",0
"P7",41,"Female",1811,10,"He had some WIGGLE ROOM in his schedule.","wiggle_room",-3
"P7",41,"Female",1812,11,"Those stolen items are easy to sell on the BLACK MARKET.","black_market",-3
"P7",41,"Female",1813,12,"That politician is a LAME DUCK but he's still so powerful.","lame_duck",3
"P7",41,"Female",1814,13,"Andrew is good at ping-pong because he has LIGHTNING REFLEXES.","lightning_reflexes",-3
"P7",41,"Female",1815,14,"In the school, children receive three SQUARE MEALS a day.","square_meal",-3
"P7",41,"Female",1816,15,"Finding an HIV vaccine is the HOLY GRAIL of medical research.","holy_grail",0
"P7",41,"Female",1817,16,"It's a DIRTY JOB, but somebody has to do it.","dirty_job",-3
"P7",41,"Female",1818,17,"It is important to see the SILVER LINING in every tragedy.","silver_lining",0
"P7",41,"Female",1819,18,"The boy has a GOLDEN HEART, he's always helping his family.","golden_heart",-3
"P7",41,"Female",1820,19,"The travel blogger needed to find a new HIDDEN GEM to write about.","hidden_gem",3
"P7",41,"Female",1821,20,"The mother had a SILENT WOUND because of her son's death.","silent_wound",-3
"P7",41,"Female",1822,21,"People are never ready to hear the UGLY TRUTH about themselves.","ugly_truth",-3
"P7",41,"Female",1823,22,"Although he was guaranteed a promotion, Paul kept it LOW KEY.","low_key",0
"P7",41,"Female",1824,23,"The patient experienced a REBOUND EFFECT after having liposuction done.","rebound_effect",0
"P7",41,"Female",1825,24,"The UNKEMPT AFTERNOON resulted in a horrible evening.","unkempt_afternoon",-3
"P7",41,"Female",1826,25,"The politician was accused of MONEY LAUNDERING.","money_laundering",3
"P7",41,"Female",1827,26,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",0
"P7",41,"Female",1828,27,"They screamed as if tossed by an ANGRY SEA.","angry_sea",-3
"P7",41,"Female",1829,28,"Melissa discovered quite early that she had a good POKER FACE.","poker_face",-3
"P7",41,"Female",1830,29,"Chris considers himself a LONE WOLF because he is very independent.","lone_wolf",3
"P7",41,"Female",1831,30,"You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.","night_owl",3
"P7",41,"Female",1832,31,"Her boyfriend's heart is a COLD IRON.","cold_iron",3
"P7",41,"Female",1833,32,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-3
"P7",41,"Female",1834,33,"The patient went back home and had a SEAMLESS RECOVERY.","seamless_recovery",-2
"P7",41,"Female",1835,34,"Monday is always a ROUGH DAY at school.","rough_day",-3
"P7",41,"Female",1836,35,"There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.","sweet_spot",-3
"P7",41,"Female",1837,36,"He was considered a sharp shooter in the army, but his EAGLE EYES have weakened with time.","eagle_eyes",-3
"P7",41,"Female",1838,37,"The students are doing a PENGUIN HUDDLE to stay warm.","penguin_huddle",-3
"P7",41,"Female",1839,38,"She was left with a BROKEN HEART after the split with her partner.","broken_heart",-2
"P7",41,"Female",1840,39,"As a child, her doctors told her she had a LAZY EYE.","lazy_eye",0
"P7",41,"Female",1841,40,"Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.","black_swan",0
"P7",41,"Female",1842,41,"John is treading on THIN ICE after all the money he borrowed.","thin_ice",0
"P7",41,"Female",1843,42,"He brought home the JUICY GOSSIP about Drucilla Hawkins.","juicy_gossip",-3
"P7",41,"Female",1844,43,"The new member of parliament is a RISING STAR in politics.","rising_star",0
"P7",41,"Female",1845,44,"The cast on his broken leg was a PLASTER SHACKLE.","plaster_shackle",0
"P7",41,"Female",1846,45,"He believes he has hit the MOTHER LODE.","mother_lode",-3
"P7",41,"Female",1847,46,"A lot of people had a CLOSED MIND about the case until the evidence was revealed.","closed_mind",-3
"P7",41,"Female",1848,47,"Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.","green_light",0
"P7",41,"Female",1849,48,"The wife believed his husband was giving her DIRTY MONEY for her to hide it.","dirty_money",-3
"P7",41,"Female",1850,49,"Putting those two together to work on that case was a DEAD MATCH.","dead_match",0
"P7",41,"Female",1851,50,"It was the only good moment in his otherwise DARK LIFE.","dark_life",-3
"P7",41,"Female",1852,51,"Researchers found that steady PINK NOISE increases stable sleep.","pink_noise",-3
"P7",41,"Female",1853,52,"The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.","hot_head",-2
"P7",41,"Female",1854,53,"He used CROOKED MATH to became a billionaire.","crooked_math",-3
"P7",41,"Female",1855,54,"He was surrounded by the FRAGRANT SHADOW of the church and felt at peace.","fragrant_shadow",0
